default;LivingStatus;EmploymentStatus;MonthlyIncome;external_score_1;external_score_2;time_to_first_trx;time_to_activation;opening_balance;closing_balance;amount_transaction_type1;amount_transaction_type2;amount_transaction_type3;amount_transaction_type4;amount_transaction_type5;amount_transaction_type6;amount_transaction_type7;amount_transaction_type8;amount_transaction_type9;amount_transaction_type10;amount_transaction_type11;amount_transaction_type12;amount_transaction_type13;amount_transaction_type14;amount_transaction_type15;amount_transaction_type16;amount_turnover_purchase;amount_turnover_betting;amount_turnover_cash;amount_turnover_money_transfer;repayment_amount
0;Renter;Employee;2500;346;340;42;26;-448,8;-343,25;-5,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
0;Renter;Civil servants/governmental;2000;361;413;21;5;-444,17;-343,25;0;0;0;0;0;-36,2;0;-162,77;0;-125,45;-135,86;-4;0;0;0;0;-341,11;0;0;0;453
0;Owner;Executive employee;2500;519;288;43;27;-268,47;-342,96;-2,39;0;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;304,6
0;Owner;Self-employed/freelancer;2000;487;806;49;7;-248,55;-342,4;-3,99;0;0;0;0;0;0;-33,33;0;0;0;0;0;0;0;0;-38,79;0;0;0;-999
0;Renter;Employee;2500;403;-1;21;7;-556,43;-342,33;-2,68;0;0;0;0;-17,4;-11,99;0;0;-162,2;-23,5;0;0;0;0;0;-128,96;0;-20;0;100
0;At Parents;Executive employee;1500;550;403;46;32;0;-341,96;0;0;0;0;-321,96;0;0;-100,3;0;-115,48;0;0;0;0;0;0;-326,18;0;0;0;-999
0;Renter;Student;1000;-1;545;162;179;-970,98;-341,73;-13,32;0;0;0;0;0;0;-55,15;-175,32;-33,8;-40;0;0;0;-19,95;0;-368,15;0;-40;0;324
0;Renter;Self-employed/freelancer;2000;389;545;114;73;-915,79;-341,73;-8,85;0;0;0;0;0;0;-55,15;0;-36,19;-40;0;0;0;0;0;-94,87;0;-40;0;650
0;At Parents;Executive employee;2500;484;546;66;39;-974,63;-341,73;0;0;0;0;0;0;0;-348,02;-9,37;0;0;0;0;0;0;0;-327,87;0;0;0;874,11
0;Renter;Student;1000;491;574;33;27;-67,3;-341,24;-0,25;0;0;0;0;-113;-12;-20,85;-51,05;0;0;0;0;0;0;-44;-35,2;0;0;0;96,58
0;Owner;Student;-1;537;379;17;10;-89,91;-341,24;0;0;0;0;0;0;0;-100,3;-38,99;-196,78;-300;0;0;0;-39,4;0;-316,48;0;0;0;90,9
0;At Parents;Employee;2000;339;9999;11;4;-485,19;-339,94;-4,03;0;0;0;0;0;0;-165;0;-50,39;0;0;0;0;0;0;-200;0;0;0;-999
0;Renter;Other;2500;496;545;34;23;-422,52;-339,2;-5,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-22;0;0;0;0;40
0;Renter;Employee;2500;-1;431;24;12;-353,97;-338,88;-5,41;0;0;0;0;0;-14,99;0;0;0;0;0;0;0;0;0;-12,99;0;0;0;50
0;Unknown;Unknown;-1;-1;545;53;41;-395,93;-338,12;-6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Unknown;-1;284;706;628;504;-378,9;-338,12;-5,75;0;0;0;0;0;0;0;0;-9,99;0;0;0;0;0;0;-32,1;0;0;0;30
0;Renter;Employee;1500;393;-1;79;60;-393,31;-338,09;-5,52;0;0;0;0;0;0;-16,74;0;-39,57;0;0;0;0;0;0;-61,65;0;0;0;211
0;Renter;Self-employed/freelancer;2000;393;375;33;31;-365,74;-338,09;-5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
0;Owner;Employee;2000;-1;461;41;19;8,3;-338,01;0;0;0;0;0;0;0;-100,88;-243,79;0;0;-27,8;0;0;0;0;-274,22;0;0;0;0
0;Renter;Employee;2000;498;642;75;32;-277,23;-337,43;0;0;0;0;0;0;0;-348,02;0;0;0;0;0;0;0;0;-342,96;0;0;0;274,55
0;Renter;Employee;2000;476;854;219;21;0;-337,37;0;0;0;0;-341,96;-631,18;-6,76;-208,77;0;0;0;-0,9;0;-19,99;0;0;-256,34;0;0;0;0
0;Renter;Employee;2000;497;773;187;27;0;-337,37;0;0;0;0;0;0;0;-307,54;0;0;0;0;0;-19,99;0;0;-302,07;0;0;0;-999
0;Renter;Employee;2500;393;713;23;10;-301,96;-335,3;-4,27;0;0;0;0;0;-23,98;-14,31;0;0;0;0;0;0;0;0;-11,99;0;0;0;20
0;At Parents;Employee;2000;437;588;22;8;-287,99;-335,3;-2,5;0;0;0;0;0;0;-54,04;0;0;0;0;0;0;0;0;-52,56;0;0;0;30
0;Renter;Executive employee;3000;474;305;22;15;-295,51;-335,3;-4,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
0;Unknown;Unknown;-1;-1;706;57;39;-82,62;-334,7;0;0;0;0;0;-5,9;0;0;0;-299,78;0;0;0;0;0;0;-316,48;0;0;0;66,83
0;Renter;Executive employee;2000;452;784;33;10;-216,85;-334,37;-6,83;0;0;0;0;0;0;0;0;0;-430;0;0;0;0;0;0;0;-460;0;40
0;Renter;Employee;1000;250;431;856;805;-351,88;-333,99;-5,3;0;0;0;0;0;0;-6,46;-104,91;-27,47;0;0;0;0;0;0;-133,24;0;0;0;20
0;Unknown;Unknown;-1;601;555;55;12;-344,11;-333,65;-6,09;0;0;0;0;0;0;0;0;-29,91;0;-24;0;0;0;0;-28,3;0;0;0;0
0;Renter;Employee;2500;523;901;18;14;-147,97;-333,29;-1,68;0;0;0;0;-59,53;0;-521,2;-39,98;-12,5;-70;0;0;0;0;0;-1262,4;0;-70;0;215,07
0;Renter;Unemployed;1500;545;585;17;18;-173,61;-333,29;0;0;0;0;0;0;0;0;0;-163,46;0;-37,98;0;0;0;0;-343,85;0;0;0;187,51
0;Owner;Executive employee;1000;-1;402;140;76;-200,55;-331,49;-1,62;0;0;0;0;0;0;0;0;-314,62;0;-54,99;0;-162;0;0;-681,7;0;0;0;0
0;Unknown;Unknown;-1;548;144;34;28;-391,41;-331,12;0;0;0;0;0;0;0;-144,69;-49,2;-202,36;0;0;0;0;0;0;-316,48;0;0;0;399,34
0;Owner;Employee;1500;507;709;21;11;-101,87;-330,75;0;0;0;0;0;0;-38,33;0;-255,8;-19,3;0;-4,64;0;-129;0;0;-284,39;0;0;0;106,69
0;Unknown;Unknown;-1;505;271;78;11;-740,54;-330,67;-12,31;0;0;0;0;0;0;0;0;0;0;0;0;-50;0;0;0;-50;0;0;-999
0;Renter;Self-employed/freelancer;1500;523;498;361;13;-545,43;-330,4;0;0;0;0;0;0;0;0;0;-277,97;0;0;0;0;0;0;-344,19;0;0;0;300
0;Owner;Executive employee;2500;-1;179;25;7;-142,93;-328,72;-1,22;0;0;0;0;0;0;-21,7;0;-109,51;0;0;0;-30;0;0;-213,68;0;0;0;222,89
0;Unknown;Unknown;-1;597;174;26;14;-150;-328,72;0;0;0;0;0;0;0;-48,87;0;0;0;0;0;0;0;0;-162,08;0;0;0;153,26
0;Renter;Unknown;2500;399;9999;49;16;-478,21;-326,28;-2,58;0;0;0;0;0;0;0;0;-45,44;-365,12;0;0;0;0;0;-35,94;0;-380;0;432,05
0;Unknown;Unknown;-1;409;706;49;27;-468,68;-326,28;0;0;0;0;0;0;-15,99;-96,26;-200,66;-111,47;-300;0;0;0;0;0;-602,92;0;0;0;532,2
0;Renter;Retiree/pensioner;2000;288;-1;56;33;-501,78;-326,25;0;0;0;0;0;0;0;-282,07;0;-64,37;0;0;0;0;0;0;-347,6;0;0;0;499,7
0;Renter;Executive employee;2500;560;602;62;16;-12,9;-326,18;0;0;0;0;0;0;0;-214,84;0;-93,76;0;0;0;0;0;0;-328,72;0;0;0;17,42
0;Unknown;Unknown;-1;341;212;88;14;-158,99;-326,13;-2,7;0;0;0;0;0;0;-112,6;0;-41,59;-240;0;0;0;0;0;-165,98;0;-200;0;247,62
0;Renter;Retiree/pensioner;1500;570;199;51;38;-141;-326,13;0;0;0;0;0;0;0;-152,62;0;-229,35;-19,8;0;0;0;0;0;-274,39;0;0;0;161,41
0;Renter;Executive employee;2000;475;1150;38;22;-404,52;-325,78;-5,19;0;0;0;0;0;0;0;0;0;-130;0;0;0;0;0;0;0;-130;0;60
0;Renter;Retiree/pensioner;1500;315;321;25;14;-383,6;-325,37;-4,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400,86
0;Renter;Employee;2000;-1;629;14;9;-1,98;-325,36;-1,31;0;0;0;0;0;0;-247,41;-14,97;-29,84;-140;-12,9;0;0;0;0;-257,95;0;0;0;0
0;Other;Retiree/pensioner;2500;517;252;31;11;-272,48;-324,99;0;0;0;0;0;0;0;-112,92;0;-196,78;0;0;0;0;0;0;-226,86;0;0;0;306,15
0;Owner;Executive employee;1500;517;591;142;51;-267,64;-324,99;0;0;0;0;0;0;0;0;0;-163;0;0;0;-20;0;0;-337,37;0;0;0;279
0;Owner;Civil servants/governmental;2500;549;454;48;34;-118,95;-324,81;0;0;0;0;0;0;0;0;-236,77;-19,3;0;0;0;0;0;0;-339,12;0;0;0;119
0;Renter;Civil servants/governmental;2000;550;459;39;16;1;-324,81;0;0;0;0;0;0;0;-163,52;0;-18,65;0;0;0;0;0;0;-177;0;0;0;0
0;Owner;Civil servants/governmental;3000;552;375;49;31;16,72;-324,81;0;0;0;0;-341,96;-631,18;-130,99;-131,94;-10,28;-71,86;-203;0;0;0;0;0;-341,11;0;0;0;300
0;Owner;Employee;2000;413;614;78;5;-379,27;-324,69;-6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
0;Owner;Employee;2500;534;252;48;17;-112,29;-324,33;-2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;At Parents;Employee;1000;-1;706;18;10;-397,47;-323,68;-0,75;0;0;0;0;-84,98;0;0;-131,77;-81,42;-70;0;0;0;-14,42;0;-342,91;0;-70;0;400
0;Renter;Employee;1500;-1;831;27;13;-405,93;-323,68;-4,99;0;0;0;0;0;0;0;0;-27,01;0;0;0;-190;0;0;-110,89;-250;0;0;166
0;Owner;Executive employee;3000;461;427;44;11;-932,17;-321,73;-3,32;0;0;0;0;0;0;0;0;-31,95;-200;0;0;0;0;0;-45,44;0;-200;0;-999
0;Renter;Civil servants/governmental;4000;347;459;16;13;-7,67;-320,33;0;0;0;0;0;0;0;-32,99;0;-227,76;0;0;0;-74,99;0;0;-323,91;0;0;0;10
0;Other;Other;4000;367;350;20;9;-95,92;-320,33;-5,72;0;0;0;0;-75,97;0;-129,99;0;0;-1060;0;0;-892;0;0;-733,01;-850;-1030;0;224,39
0;Renter;Self-employed/freelancer;4000;501;782;19;4;-100,46;-320,33;0;0;0;0;0;0;0;-54,86;0;-305,75;0;0;0;0;0;0;-321,73;0;0;0;112
0;Renter;Employee;2000;-1;499;61;10;-827,98;-319,67;0;0;0;0;0;0;0;-365,31;0;0;0;0;0;0;0;0;-357,79;0;0;0;839,13
0;Renter;Employee;3000;-1;545;57;22;-998,97;-319,67;0;0;0;0;0;0;0;-213,71;0;-78,86;0;0;0;0;0;0;-317;0;0;0;995,96
0;Renter;Employee;2500;541;665;85;27;-817,91;-319,67;-3,61;0;0;0;0;0;0;-196,57;0;0;0;-4,99;0;0;0;0;-247,68;0;0;0;854,96
0;Renter;Employee;2000;359;770;14;12;-322,55;-318,97;-5,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;At Parents;Other;2000;380;550;74;6;-326,55;-318,97;-5,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0;Renter;Civil servants/governmental;2000;428;952;41;12;-323,24;-318,97;-4,15;0;0;0;0;0;0;0;0;-108,87;0;0;0;0;0;0;-110,24;0;0;0;0
0;Owner;Civil servants/governmental;6000;533;318;11;7;-371,79;-318,66;0;0;0;-1384,81;0;0;0;-141,6;0;-227,47;-63,4;0;0;0;0;0;-314,96;0;0;0;322,56
0;Owner;Employee;4000;542;323;19;2;-328,88;-318,66;0;0;0;0;0;0;0;-265,3;-125;-42,2;0;0;0;0;0;0;-484,43;0;0;0;347,91
0;Owner;Self-employed/freelancer;2000;530;845;49;26;-520,7;-317,84;-5,12;0;0;0;0;0;0;-55,95;0;-28,98;-380;0;0;0;0;0;-129,14;0;-380;0;405,41
0;Owner;Other;3000;552;-1;61;19;-403,09;-317,41;-3,89;0;0;0;0;0;0;-122,54;0;0;0;0;0;0;0;0;-118,39;0;0;0;100
0;Owner;Retiree/pensioner;2500;416;780;12;7;-301,96;-317,22;0;0;0;0;0;0;0;0;-172,22;-274,3;0;0;0;0;0;0;-163,31;0;0;0;276,22
0;Renter;Employee;2500;-1;545;40;26;-1160,74;-317;0;0;0;0;0;0;0;0;-428,93;-219,48;0;0;0;0;0;0;-331,49;0;0;0;1233,23
0;Renter;Self-employed/freelancer;1000;505;544;56;19;-1136,3;-317;-0,38;0;0;0;0;0;0;-67,77;0;-296,9;0;0;0;0;0;0;-344,82;0;0;0;0
0;Owner;Employee;4000;530;288;11;4;-195,52;-316,52;0;0;0;0;0;0;0;-254,33;0;-68,05;0;0;0;0;0;0;-330,35;0;0;0;192,98
0;Owner;Employee;4000;532;323;12;1;-173,22;-316,52;-2,86;0;0;0;0;0;0;-1,89;0;0;-400;0;0;0;0;0;0;0;-400;0;335,19
0;Unknown;Unknown;-1;544;694;11;10;-31,03;-316,48;-0,14;0;0;0;0;0;0;0;0;-142,13;-300;0;0;0;0;0;-235,83;0;0;0;34,91
0;Renter;Executive civil servant;2500;450;546;16;8;-497,51;-316,2;0;0;0;0;0;0;0;-73,08;-172,22;-81,76;0;-6;0;0;0;0;-376,69;0;0;0;456,67
0;Renter;Executive civil servant;1500;457;751;20;13;-499,23;-316,2;-3,32;0;0;0;0;0;0;-165;0;0;0;0;0;0;0;0;-159,9;0;0;0;100
0;Renter;Unknown;-1;588;322;36;32;-228,93;-315,78;0;0;0;0;0;0;0;0;-125,85;-305,75;-19,8;0;0;0;0;0;-314,67;0;0;0;0
0;Owner;Retiree/pensioner;2500;568;268;27;5;-397,31;-315,58;-4,02;0;0;0;0;0;0;-33,33;0;0;0;0;0;0;0;0;-21,2;0;0;0;0
0;Renter;Executive employee;1500;-1;375;22;6;-172,97;-315,17;-2,74;0;0;0;0;0;-11,99;-193,13;-13,3;0;-260;0;0;0;0;0;-255,56;0;-320;0;248,39
0;Renter;Employee;-1;492;686;30;13;-43,02;-314,96;0;0;0;0;0;-22;-15,99;-142,98;-84,95;-85,97;0;0;0;-5,49;0;0;-343,85;0;0;0;39
0;Renter;Employee;2000;496;517;66;40;-35,96;-314,96;0;0;0;0;0;0;0;0;0;-306,92;0;0;0;0;0;0;-296,9;0;0;0;21,44
0;Renter;Employee;1500;-1;375;171;141;-183,41;-314,71;-1,65;0;0;0;0;0;0;-172,49;0;0;-240;0;0;0;0;0;-178,53;0;-200;0;198,86
0;Unknown;Unknown;-1;-1;517;283;60;-194,89;-314,71;-4,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,67;0;0;0;-999
0;Unknown;Unknown;-1;479;375;821;173;-182,82;-314,71;-2,55;0;0;0;0;0;0;0;0;0;-300;0;0;0;0;0;-31,98;0;-300;0;201,83
0;Renter;Retiree/pensioner;2000;520;324;50;28;-534,38;-314,08;0;0;-4,97;0;0;0;0;-73,61;0;-242,07;0;0;0;0;0;0;-309,98;0;0;0;500
0;Renter;Other;1500;419;402;83;67;-384,61;-313,75;-4,32;0;0;0;0;0;0;0;0;0;-56,22;0;0;0;0;0;0;0;-60;0;25
0;At Parents;Employee;1500;526;767;63;15;-432,35;-313,3;-6,5;0;0;0;0;0;0;0;0;-5,5;0;0;0;0;0;0;0;0;0;0;22
0;Renter;Employee;1500;-1;517;29;13;-406,56;-312,71;-4,99;0;0;0;0;0;0;0;0;-21,98;-350;0;0;0;0;0;-55,98;0;-350;0;130,91
0;Unknown;Unknown;-1;360;600;25;18;-379,9;-312,53;-6,5;0;0;0;0;-4,41;0;0;0;0;0;0;0;0;0;0;-17,59;0;0;0;33
0;Unknown;Unknown;-1;491;928;44;15;-352,52;-312,53;-3,89;0;0;0;0;0;0;-122,54;0;-9,48;-250;0;0;0;-23;0;-155,1;0;-250;0;543,69
0;Renter;Other;2000;-1;602;83;58;-377,26;-312,28;-5,75;0;0;0;0;0;0;0;0;-31,48;0;0;0;0;0;0;-63,85;0;0;0;200
0;At Parents;Other;1500;350;471;182;125;-359,59;-312,28;-5,41;0;0;0;0;0;0;0;0;0;-30;0;0;0;0;0;-7,99;0;-30;0;0
0;Owner;Civil servants/governmental;4000;360;729;88;52;-374,75;-312,28;-0,81;0;0;0;0;0;0;0;0;-16,86;-200;0;0;-129;0;0;-235,79;0;-200;0;0
0;Renter;Employee;1500;-1;706;56;23;-211,91;-310,69;-4,16;0;0;0;0;0;0;0;0;0;-400;0;0;0;0;0;0;0;-400;0;30
0;Renter;Employee;1500;-1;780;66;26;-205,38;-310,69;-4,16;0;0;0;0;0;0;0;0;0;-110;0;0;0;0;0;0;0;-110;0;63,25
0;Renter;Executive employee;2500;507;488;33;20;-142,02;-309,78;-1,68;0;0;0;0;0;0;-108,3;-9,99;-15,4;0;0;0;0;0;0;-112,6;0;0;0;40
0;Renter;Executive employee;1500;-1;375;22;6;-35,25;-308,33;0;0;0;0;0;0;-45,99;-274,89;0;0;0;0;0;0;0;0;-311,78;0;0;0;46,8
0;Renter;Civil servants/governmental;3000;530;1999;30;15;-17,53;-307,92;0;0;0;0;0;0;0;-197,09;-54,01;-78,98;0;0;0;0;0;0;-306,19;0;0;0;16,58
0;Owner;Self-employed/freelancer;2500;533;9999;40;13;-57,39;-307,92;-0,25;0;0;0;0;0;-15,99;-83,2;-70,09;-173,55;0;0;0;0;0;0;-265,61;0;0;0;0
0;Unknown;Unknown;-1;603;323;25;14;-336,31;-307,85;-0,39;0;0;0;0;0;0;-110,79;-57,42;-173,55;-300;0;0;0;0;0;-265,61;0;-301,87;0;500
0;Owner;Employee;2500;-1;211;96;64;3,88;-307,8;-3,16;0;0;0;0;0;0;0;-75,88;-96,93;-300;0;0;0;0;0;-150,19;0;-300;0;0
0;Renter;Employee;2000;-1;526;41;9;-405,6;-305,84;-0,01;0;0;0;0;0;0;-415,44;0;-502,65;-52,51;0;0;0;0;0;-834,66;0;0;0;397,31
0;Renter;Executive employee;1500;-1;783;22;6;-403,53;-305,84;-4,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13,86;0;0;0;0
0;Renter;Employee;3000;267;805;21;12;-403,57;-305,84;-0,01;0;0;0;0;0;0;0;-22,46;-162,65;0;0;0;0;0;0;-355,8;0;0;0;429,88
0;At Parents;Retiree/pensioner;1000;434;1999;51;34;-293,38;-304,62;-4,6;0;0;0;0;0;-7,99;0;0;0;-60;0;0;0;0;0;0;0;-60;0;20
0;Owner;Employee;2000;-1;502;65;51;-299,42;-304,39;-4,33;0;0;0;0;0;0;0;0;0;-50;0;0;0;0;0;0;0;-50;0;50
0;Unknown;Unknown;-1;309;390;35;35;-303,22;-304,16;-5,23;0;0;0;0;0;0;-47,51;-62,98;-35,52;0;-28,26;0;0;0;0;-140,78;0;0;0;0
0;Renter;Employee;1500;336;517;24;12;-304,62;-303,89;-4,48;0;0;0;0;0;0;-27,08;0;-42,5;0;0;0;0;0;0;-73,21;0;0;0;150
0;Renter;Employee;2000;472;815;82;16;-260,52;-303,76;-4,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
0;Renter;Executive civil servant;2500;333;634;52;34;-225,9;-303,71;-2,82;0;0;0;0;0;0;0;-75,88;-80;0;0;0;0;0;0;-163,46;0;0;0;210
0;Renter;Employee;3000;501;719;59;7;-306,91;-303,7;-4,86;0;0;0;0;0;0;0;0;0;-20;0;0;0;0;0;0;0;-20;0;21
0;Renter;Employee;1000;503;788;56;13;-238,56;-303,7;0;0;0;0;0;0;0;-61,6;0;-12,6;0;0;0;0;0;0;-162,85;0;0;0;212,94
0;Renter;Employee;4000;330;1999;37;13;-197,3;-302,72;-1,73;0;0;0;0;0;0;0;0;-22,49;-170;0;0;0;0;0;-61,86;0;-170;0;200
0;Unknown;Unknown;-1;468;517;63;46;-0,55;-302,45;-1,53;0;0;0;0;0;0;-31,51;0;-341,45;-90;0;0;0;0;0;-354,34;0;-90;0;2
0;Owner;Executive employee;2500;527;411;110;33;-0,27;-302,45;0;0;0;0;0;0;0;-366,79;-11,5;-34,72;0;0;0;0;0;0;-371,97;0;0;0;3
0;Renter;Civil servants/governmental;2000;350;413;22;7;-301,93;-302,43;-3,58;0;0;0;0;0;0;-102,9;0;0;0;0;0;0;0;0;-120,3;0;0;0;200
0;Renter;Employee;1500;378;330;19;8;-301,94;-302,43;-4,27;0;0;0;0;0;0;0;0;0;-30;0;0;0;0;0;0;0;-30;0;23
0;Renter;Employee;1500;-1;252;89;69;-253,41;-301,88;-4,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;2500;333;1999;23;11;-304,21;-301,62;0;0;0;0;0;0;0;0;0;0;0;0;0;-343;0;0;0;-350;0;0;317,98
0;Renter;Employee;2500;367;479;25;15;-305,03;-301,62;-5,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;3000;-1;545;25;12;-328,13;-301,55;-1,32;0;0;0;0;0;0;0;0;0;-300;0;0;-340;0;0;-700;0;-300;0;0
0;Renter;Executive civil servant;2000;-1;656;25;10;-338,21;-301,55;-0,97;0;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;-10;0;50
0;Renter;Executive civil servant;2000;334;521;21;14;-319,18;-301,55;-0,34;0;0;0;0;-39,99;-12,99;-415,44;0;-840,25;0;0;0;0;-18,5;0;-874,35;0;0;0;310,44
0;Renter;Other;1000;335;497;23;19;-178,5;-301,31;0;0;0;0;0;0;0;-327,87;-14,97;0;0;0;0;0;0;0;-371,2;0;0;0;185,71
0;Renter;Civil servants/governmental;2000;408;459;24;11;-277,74;-301,02;-3,58;0;0;0;0;0;0;-83,06;0;0;0;0;0;0;0;0;-84,52;0;0;0;0
0;Owner;Unemployed;1500;499;799;54;35;-269,18;-301;0;0;0;0;0;0;0;-34,75;0;0;0;0;0;0;0;0;-203,74;0;0;0;0
0;Renter;Executive employee;2000;-1;431;33;3;-327,59;-300,59;-3,79;0;0;0;0;0;0;0;-59,88;-49,9;-150;0;0;0;0;0;-170,27;0;-140;0;-999
0;Owner;Employee;-1;401;368;66;7;-348,56;-300,59;-0,97;0;0;0;0;0;0;-21,7;0;0;0;0;0;0;0;0;-28,52;0;0;0;20
0;At Parents;Other;1000;478;916;26;17;-283,43;-299,96;-4,24;0;0;0;0;0;0;0;0;0;-30;0;0;0;0;0;0;0;-30;0;20
0;Renter;Employee;2000;504;711;17;7;0;-299,9;0;0;0;0;0;0;0;0;-84,22;0;0;0;0;0;-34,54;0;-330,75;0;0;0;-999
0;Owner;Employee;1500;558;252;115;33;-91,6;-299,69;-0,9;0;0;0;0;0;0;-178,53;0;-69,87;0;0;0;0;0;0;-222,77;0;0;0;95
0;Renter;Employee;1500;-1;319;24;11;-202,91;-299,39;-6,04;0;0;0;0;0;0;0;0;0;-400;0;0;0;0;0;0;0;-400;0;240
0;Renter;Executive civil servant;3000;321;544;21;11;-167,85;-299;-1,53;0;0;0;0;0;0;0;0;0;0;0;0;-200;0;0;0;-190;0;0;200
0;Owner;Executive civil servant;4000;510;375;85;11;-197,44;-299;-3,37;0;0;0;0;0;0;-33,33;0;0;-50;0;0;0;0;-22;-47,5;0;-50;0;-999
0;Owner;Employee;3000;524;527;80;4;-178,72;-299;-1,66;0;0;0;0;0;0;-415,44;0;0;0;0;0;0;0;0;-471,8;0;0;0;0
0;Renter;Retiree/pensioner;2000;430;630;52;34;-293,38;-298,43;-1,32;0;0;0;0;0;0;0;-64,49;0;-10;0;0;0;0;0;-72,34;0;-10;0;0
0;Other;Employee;1000;-1;574;108;125;-15,29;-298,37;-4,36;0;0;0;0;0;0;0;0;-0,04;-100;0;0;0;0;0;0;0;-100;0;0
0;Renter;Employee;2000;501;-1;95;12;-253,96;-298,32;-2,62;0;0;0;0;0;0;-18,54;0;-49,73;-150;0;0;0;0;0;-68,27;0;-150;0;303,65
0;Unknown;Unknown;-1;464;468;71;46;-265,95;-298,25;-1,32;0;0;0;0;0;0;-111,21;0;-114,87;-130;0;0;0;0;0;-203,34;0;-140;0;0
0;Unknown;Unknown;-1;464;425;71;46;-289,05;-298,25;-1,22;0;0;0;0;0;0;0;0;-178,17;-60;0;0;0;0;0;-210,41;0;-60;0;0
0;Unknown;Unknown;-1;479;634;117;90;-301,62;-298,25;-0,34;0;0;0;0;0;0;-4,45;0;-223,97;-60;0;0;0;-342,09;0;-288,27;0;-60;0;0
0;Owner;Executive employee;3000;-1;430;71;37;-248,4;-298,21;-1,7;0;0;0;0;0;0;-31,51;0;-103,61;-220;0;0;0;0;0;-499,75;0;-220;0;100
0;Renter;Executive employee;1500;467;459;57;43;-280,8;-298,21;-8,29;0;0;0;0;0;-341,99;0;0;-16,99;0;0;0;0;0;0;-69,16;0;-211;0;298,55
0;Renter;Retiree/pensioner;1500;578;373;155;61;-230,64;-297,85;-6,88;0;0;0;0;0;0;-29,72;-12,58;0;-400;0;0;0;0;0;-157,08;0;-400;0;100
0;At Parents;Self-employed/freelancer;1500;506;704;110;85;-65,8;-297,7;0;0;0;0;0;-218,92;0;-96,26;-325,5;0;0;-20,7;0;0;0;0;-238,9;0;0;0;335,27
0;Renter;Housewife;1500;344;785;35;33;-248,39;-297,69;-2,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0;Renter;Employee;2000;415;1150;20;11;-273,12;-297,53;-4,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;2000;-1;529;226;212;-328,88;-297,5;-4,26;0;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;302,39
0;Renter;Employee;2000;338;335;42;29;-320,4;-297,5;-6,02;0;0;0;0;0;0;0;0;0;0;-18,75;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;1500;-1;706;113;124;-325,93;-296,93;-3,82;0;0;0;0;0;0;-78,62;-25;0;-200;0;0;0;0;0;-132,47;0;-200;0;-999
0;Renter;Executive civil servant;2500;547;430;29;7;-437,83;-296,73;-4,14;0;0;0;0;0;0;-55,95;0;-74,75;0;0;0;0;0;0;-149,37;0;0;0;100
0;At Parents;Employee;-1;-1;402;21;13;-254,39;-296,56;-6,02;0;0;0;0;0;0;0;0;0;-190;0;0;0;0;0;0;0;-190;0;150
0;Owner;Civil servants/governmental;2000;-1;612;21;16;-252,97;-296,56;0;0;0;0;0;0;0;-83,2;-54,84;-24,8;0;0;0;0;0;0;-221,11;0;0;0;282
0;Renter;Employee;-1;468;863;1109;1202;-251,6;-296,41;-3,73;0;0;0;0;0;0;-82;-45,98;-36,72;0;0;0;0;0;0;-138,61;0;0;0;30
0;Owner;Executive civil servant;1500;546;758;129;37;-510,57;-296,18;-8,96;0;0;0;0;0;0;0;0;-9,8;0;-2,8;0;0;0;0;-11,63;0;0;0;30
0;Unknown;Unknown;-1;559;666;67;50;-498,04;-296,18;0;0;0;0;0;0;0;0;0;-163,2;0;0;0;0;0;0;-288,43;0;0;0;718,97
0;Unknown;Unknown;-1;537;681;90;23;-701,76;-295,56;0;0;0;0;0;0;0;0;-65,5;0;0;0;0;0;-150;0;-119,33;0;0;0;639,97
